index_code,date,tri_close,price_close,div_yield_nominal_pct,div_yield_redrocket_did_pct,div_yield_redrocket_percentile_pct,div_yield_equal_pct,div_yield_ttm_pct,div_yield_ttm_equal_pct
000825,2021-06-22,4062.7800,2685.7800,,,,,,
000825,2021-06-23,4086.0400,2699.6100,5.7259,5.7259,93.6800,,,
000825,2021-06-24,4092.0100,2703.5600,,,,,,
000825,2021-06-25,4150.9000,2742.4600,,,,,,
000825,2021-06-28,4120.5900,2722.4400,,,,,,
000825,2021-06-29,4090.9200,2702.8300,,,,,,
000825,2021-06-30,4122.5000,2718.1300,5.6322,5.6322,91.2500,,,
000825,2021-07-01,4130.8300,2723.6200,,,,,,
000825,2021-07-02,4073.3600,2685.7300,,,,,,
000825,2021-07-05,4081.3400,2690.9900,,,,,,
000825,2021-07-06,4119.6100,2711.6300,,,,,,
000825,2021-07-07,4108.7400,2704.4800,5.6075,5.6075,90.4400,,,
000825,2021-07-08,4066.4100,2668.3500,,,,,,
000825,2021-07-09,4103.6800,2692.8000,,,,,,
000825,2021-07-12,4092.7200,2674.5800,,,,,,
000825,2021-07-13,4127.9100,2685.4200,,,,,,
000825,2021-07-14,4112.8800,2675.6400,5.6722,5.6722,92.2100,,,
000825,2021-07-15,4192.3900,2723.2500,,,,,,
000825,2021-07-16,4206.4100,2729.1700,,,,,,
000825,2021-07-19,4189.5600,2718.2400,,,,,,
000825,2021-07-20,4137.9700,2682.6500,,,,,,
000825,2021-07-21,4142.3000,2680.8800,5.0048,5.0048,68.4700,,,
000825,2021-07-22,4236.4300,2741.8000,,,,,,
000825,2021-07-23,4233.1100,2739.6500,,,,,,
000825,2021-07-26,4164.7200,2695.4000,,,,,,
000825,2021-07-27,4049.9500,2621.1100,,,,,,
000825,2021-07-28,4007.1900,2589.8300,5.0738,5.0738,70.5900,,,
000825,2021-07-29,4035.5400,2598.4400,,,,,,
000825,2021-07-30,4076.4900,2624.8100,,,,,,
000825,2021-08-02,4042.7800,2603.1000,,,,,,
000825,2021-08-03,3974.9900,2559.4500,,,,,,
000825,2021-08-04,4018.6800,2587.5800,5.2654,5.2654,77.8400,,,
000825,2021-08-05,4001.0000,2576.2000,,,,,,
000825,2021-08-06,4030.9500,2595.4800,,,,,,
000825,2021-08-09,4110.2400,2646.5400,,,,,,
000825,2021-08-10,4120.9900,2653.4600,,,,,,
000825,2021-08-11,4215.4500,2714.2800,5.0683,5.0683,70.4700,,,
000825,2021-08-12,4257.3500,2741.2600,,,,,,
000825,2021-08-13,4253.6100,2738.8500,,,,,,
000825,2021-08-16,4282.8400,2753.9900,,,,,,
000825,2021-08-17,4232.3900,2721.5500,,,,,,
000825,2021-08-18,4282.7000,2753.9000,5.1457,5.1457,72.1200,,,
000825,2021-08-19,4204.5000,2703.6100,,,,,,
000825,2021-08-20,4244.8700,2729.5700,,,,,,
000825,2021-08-23,4256.7400,2737.2000,,,,,,
000825,2021-08-24,4293.0000,2760.5200,,,,,,
000825,2021-08-25,4340.1100,2790.8100,5.1953,5.1953,74.2500,,,
000825,2021-08-26,4399.2700,2828.8500,,,,,,
000825,2021-08-27,4416.1800,2839.7300,,,,,,
000825,2021-08-30,4440.0100,2855.0500,,,,,,
000825,2021-08-31,4568.1700,2937.4600,,,,,,
000825,2021-09-01,4574.9800,2941.8400,5.0595,5.0595,70.1700,,,
000825,2021-09-02,4671.6800,3004.0200,,,,,,
000825,2021-09-03,4639.7800,2983.5100,,,,,,
000825,2021-09-06,4677.9500,3008.0500,,,,,,
000825,2021-09-07,4834.2200,3108.5400,,,,,,
000825,2021-09-08,4867.6600,3130.0400,4.8949,4.8949,63.2600,,,
000825,2021-09-09,5045.9500,3244.6900,,,,,,
000825,2021-09-10,4946.3300,3180.6300,,,,,,
000825,2021-09-13,5055.0900,3250.5600,,,,,,
000825,2021-09-14,4902.8200,3152.6500,,,,,,
000825,2021-09-15,4906.4200,3154.9700,4.9280,4.9280,64.7300,,,
000825,2021-09-16,4839.1300,3111.7000,,,,,,
000825,2021-09-17,4794.5300,3078.4600,,,,,,
000825,2021-09-22,4923.3800,3161.1900,5.1483,5.1483,72.1500,,,
000825,2021-09-23,4900.6500,3146.6000,,,,,,
000825,2021-09-24,4688.0900,3010.1200,,,,,,
000825,2021-09-27,4552.3400,2922.9500,,,,,,
000825,2021-09-28,4635.9700,2976.6500,,,,,,
000825,2021-09-29,4503.6900,2891.7200,5.1916,5.1916,74.0400,,,
000825,2021-09-30,4550.0800,2921.5000,5.1976,5.1976,74.4600,,,
000825,2021-10-08,4505.4900,2892.8800,,,,,,
000825,2021-10-11,4503.4400,2891.5600,,,,,,
000825,2021-10-12,4406.3100,2829.1900,,,,,,
000825,2021-10-13,4349.8400,2792.9300,5.2280,5.2280,75.9800,,,
000825,2021-10-14,4325.0300,2777.0000,,,,,,
000825,2021-10-15,4347.3800,2784.5100,,,,,,
000825,2021-10-18,4406.0700,2822.1000,,,,,,
000825,2021-10-19,4431.6000,2838.4600,,,,,,
000825,2021-10-20,4380.6600,2805.8300,5.3568,5.3568,81.7900,,,
000825,2021-10-21,4424.1200,2833.6600,,,,,,
000825,2021-10-22,4342.9300,2781.6600,,,,,,
000825,2021-10-25,4348.3600,2785.1400,,,,,,
000825,2021-10-26,4326.9100,2771.4000,,,,,,
000825,2021-10-27,4275.0400,2738.1800,5.2625,5.2625,77.7500,,,
000825,2021-10-28,4166.2400,2668.4900,,,,,,
000825,2021-10-29,4159.3100,2664.0500,,,,,,
000825,2021-11-01,4172.1500,2672.2800,,,,,,
000825,2021-11-02,4047.9700,2592.7400,,,,,,
000825,2021-11-03,4092.3500,2621.1700,5.3184,5.3184,80.0800,,,
000825,2021-11-04,4064.8900,2603.5800,,,,,,
000825,2021-11-05,3978.9600,2548.5400,,,,,,
000825,2021-11-08,3993.9800,2558.1600,,,,,,
000825,2021-11-09,3993.2500,2557.6900,,,,,,
000825,2021-11-10,3992.3700,2557.1200,5.3998,5.3998,83.5600,,,
000825,2021-11-11,4071.3400,2607.7100,,,,,,
000825,2021-11-12,4043.6900,2589.9900,,,,,,
000825,2021-11-15,4056.9500,2598.4900,,,,,,
000825,2021-11-16,4020.7800,2575.3200,,,,,,
000825,2021-11-17,4026.3000,2578.8600,5.3400,5.3400,81.3400,,,
000825,2021-11-18,4016.2000,2572.3900,,,,,,
000825,2021-11-19,4093.2500,2621.7400,,,,,,
000825,2021-11-22,4058.0900,2599.2200,,,,,,
000825,2021-11-23,4094.1600,2622.3200,,,,,,
000825,2021-11-24,4121.8700,2640.0700,5.3055,5.3055,79.4900,,,
000825,2021-11-25,4106.7200,2630.3700,,,,,,
000825,2021-11-26,4079.5700,2612.9800,,,,,,
000825,2021-11-29,4044.5300,2590.5300,,,,,,
000825,2021-11-30,4036.7500,2585.5500,,,,,,
000825,2021-12-01,4102.6600,2627.7700,5.3630,5.3630,82.0300,,,
000825,2021-12-02,4131.9300,2646.5200,,,,,,
000825,2021-12-03,4171.7700,2672.0300,,,,,,
000825,2021-12-06,4172.7800,2672.6800,,,,,,
000825,2021-12-07,4217.7400,2701.4800,,,,,,
000825,2021-12-08,4216.2200,2700.5000,5.2528,5.2528,77.3900,,,
000825,2021-12-09,4240.7800,2716.2300,,,,,,
000825,2021-12-10,4210.3600,2696.7500,,,,,,
000825,2021-12-13,4244.7000,2718.7400,,,,,,
000825,2021-12-14,4201.1000,2690.8200,,,,,,
000825,2021-12-15,4261.0200,2729.2000,5.7592,5.7592,94.5200,,,
000825,2021-12-16,4306.6200,2758.4000,,,,,,
000825,2021-12-17,4302.2200,2755.5900,,,,,,
000825,2021-12-20,4243.7400,2718.1300,,,,,,
000825,2021-12-21,4313.2300,2762.6400,,,,,,
000825,2021-12-22,4299.4000,2753.7800,5.7051,5.7051,93.0200,,,
000825,2021-12-23,4346.3800,2783.8700,,,,,,
000825,2021-12-24,4313.2100,2762.6300,,,,,,
000825,2021-12-27,4317.1100,2765.1300,,,,,,
000825,2021-12-28,4280.2600,2741.5200,,,,,,
000825,2021-12-29,4255.1300,2725.4200,5.7125,5.7125,93.2600,,,
000825,2021-12-30,4276.6600,2739.2100,,,,,,
000825,2021-12-31,4301.7000,2755.2500,5.6889,5.6889,92.7200,,,
000825,2022-01-04,4307.9900,2759.2800,,,,,,
000825,2022-01-05,4302.9900,2756.0800,,,,,,
000825,2022-01-06,4305.4500,2757.6600,5.6590,5.6590,91.8500,,,
000825,2022-01-07,4359.3600,2792.1800,,,,,,
000825,2022-01-10,4377.5800,2803.8600,,,,,,
000825,2022-01-11,4388.8900,2811.1000,,,,,,
000825,2022-01-12,4378.0000,2804.1200,,,,,,
000825,2022-01-13,4371.8700,2800.1900,5.5617,5.5617,88.9800,,,
000825,2022-01-14,4278.1800,2740.1900,,,,,,
000825,2022-01-17,4289.4100,2747.3800,,,,,,
000825,2022-01-18,4391.6400,2812.8600,,,,,,
000825,2022-01-19,4421.6700,2832.1000,,,,,,
000825,2022-01-20,4430.0000,2837.4300,5.5026,5.5026,87.0300,,,
000825,2022-01-21,4401.0600,2818.8900,,,,,,
000825,2022-01-24,4408.1100,2823.4100,,,,,,
000825,2022-01-25,4270.4100,2735.2100,,,,,,
000825,2022-01-26,4291.2200,2748.5400,,,,,,
000825,2022-01-27,4264.4500,2731.4000,5.6167,5.6167,90.7100,,,
000825,2022-01-28,4222.6100,2704.5900,5.6636,5.6636,91.9700,,,
000825,2022-02-07,4350.4200,2786.4600,,,,,,
000825,2022-02-08,4445.9800,2847.6700,,,,,,
000825,2022-02-09,4463.5300,2858.9000,,,,,,
000825,2022-02-10,4529.6900,2901.2800,5.3599,5.3599,81.8800,,,
000825,2022-02-11,4522.3400,2896.5700,,,,,,
000825,2022-02-14,4424.4000,2833.8500,,,,,,
000825,2022-02-15,4384.0700,2808.0100,,,,,,
000825,2022-02-16,4412.3400,2826.1200,,,,,,
000825,2022-02-17,4396.1500,2815.7500,5.4741,5.4741,86.3100,,,
000825,2022-02-18,4471.2400,2863.8400,,,,,,
000825,2022-02-21,4462.7500,2858.4000,,,,,,
000825,2022-02-22,4438.4400,2842.8300,,,,,,
000825,2022-02-23,4411.4300,2825.5300,,,,,,
000825,2022-02-24,4324.4900,2769.8500,5.5643,5.5643,89.0700,,,
000825,2022-02-25,4334.2100,2776.0800,,,,,,
000825,2022-02-28,4354.1300,2788.8400,,,,,,
000825,2022-03-01,4394.5900,2814.7500,,,,,,
000825,2022-03-02,4406.3100,2822.2600,,,,,,
000825,2022-03-03,4480.1900,2869.5800,5.4103,5.4103,84.0100,,,
000825,2022-03-04,4450.0600,2850.2800,,,,,,
000825,2022-03-07,4398.7900,2817.4400,,,,,,
000825,2022-03-08,4282.4900,2742.9500,,,,,,
000825,2022-03-09,4246.6300,2719.9800,,,,,,
000825,2022-03-10,4277.6400,2739.8400,5.6260,5.6260,91.0400,,,
000825,2022-03-11,4265.3000,2731.9400,,,,,,
000825,2022-03-14,4179.9900,2677.3000,,,,,,
000825,2022-03-15,3925.9000,2514.5500,,,,,,
000825,2022-03-16,4028.8700,2580.5000,,,,,,
000825,2022-03-17,4059.3000,2600.0000,5.7958,5.7958,95.3800,,,
000825,2022-03-18,4164.3000,2667.2500,,,,,,
000825,2022-03-21,4148.6500,2657.2200,,,,,,
000825,2022-03-22,4202.8200,2691.9200,,,,,,
000825,2022-03-23,4210.8700,2697.0800,,,,,,
000825,2022-03-24,4190.0700,2683.7500,5.6354,5.6354,91.4300,,,
000825,2022-03-25,4183.2900,2679.4100,,,,,,
000825,2022-03-28,4293.2500,2749.8400,,,,,,
000825,2022-03-29,4308.2300,2759.4300,,,,,,
000825,2022-03-30,4364.5700,2795.5200,,,,,,
000825,2022-03-31,4383.8400,2807.8600,5.4114,5.4114,84.0700,,,
000825,2022-04-01,4424.5900,2833.9600,,,,,,
000825,2022-04-06,4493.6800,2878.2200,,,,,,
000825,2022-04-07,4435.9900,2841.2600,5.3294,5.3294,80.9800,,,
000825,2022-04-08,4491.7200,2876.9600,,,,,,
000825,2022-04-11,4428.9300,2836.7500,,,,,,
000825,2022-04-12,4417.4800,2829.4100,,,,,,
000825,2022-04-13,4411.4000,2825.5200,,,,,,
000825,2022-04-14,4477.2500,2867.6900,5.2844,5.2844,78.7700,,,
000825,2022-04-15,4470.0200,2863.0600,,,,,,
000825,2022-04-18,4395.2500,2815.1700,,,,,,
000825,2022-04-19,4423.9700,2833.5700,,,,,,
000825,2022-04-20,4331.4900,2772.6900,,,,,,
000825,2022-04-21,4282.9300,2741.6000,5.4031,5.4031,83.6800,,,
000825,2022-04-22,4349.7500,2784.3700,,,,,,
000825,2022-04-25,4203.7200,2690.9000,,,,,,
000825,2022-04-26,4175.5400,2672.8600,,,,,,
000825,2022-04-27,4206.0000,2692.3600,,,,,,
000825,2022-04-28,4275.5900,2736.9000,5.3801,5.3801,82.7500,,,
000825,2022-04-29,4287.4100,2744.4700,,,,,,
000825,2022-05-05,4267.7800,2731.9100,5.3870,5.3870,83.1100,,,
000825,2022-05-06,4178.4600,2674.7300,,,,,,
000825,2022-05-09,4172.4300,2670.8700,,,,,,
000825,2022-05-10,4194.9400,2685.2800,,,,,,
000825,2022-05-11,4187.0600,2680.2300,,,,,,
000825,2022-05-12,4185.9500,2679.5200,5.5564,5.5564,88.8300,,,
000825,2022-05-13,4292.5900,2747.7800,,,,,,
000825,2022-05-16,4331.5400,2772.7200,,,,,,
000825,2022-05-17,4332.7100,2773.4700,,,,,,
000825,2022-05-18,4358.7600,2790.1400,,,,,,
000825,2022-05-19,4345.0500,2781.3700,5.4784,5.4784,86.4600,,,
000825,2022-05-20,4386.3600,2807.8100,,,,,,
000825,2022-05-23,4373.7900,2799.7700,,,,,,
000825,2022-05-24,4285.9200,2743.5200,,,,,,
000825,2022-05-25,4353.5400,2786.8000,,,,,,
000825,2022-05-26,4389.8900,2810.0700,5.4036,5.4036,83.7700,,,
000825,2022-05-27,4411.6000,2823.9700,,,,,,
000825,2022-05-30,4426.8600,2829.9500,,,,,,
000825,2022-05-31,4419.9300,2825.5100,,,,,,
000825,2022-06-01,4410.2900,2819.3500,,,,,,
000825,2022-06-02,4388.5500,2804.2000,5.4560,5.4560,85.7100,,,
000825,2022-06-06,4386.2300,2802.7100,,,,,,
000825,2022-06-07,4372.1900,2793.7400,,,,,,
000825,2022-06-08,4403.4200,2813.6900,,,,,,
000825,2022-06-09,4386.4500,2802.8600,4.7593,4.7593,57.1500,,,
000825,2022-06-10,4425.7500,2816.1500,,,,,,
000825,2022-06-13,4354.2900,2770.6700,,,,,,
000825,2022-06-14,4414.8900,2809.2300,,,,,,
000825,2022-06-15,4414.6700,2809.0900,,,,,,
000825,2022-06-16,4348.2800,2765.5700,5.2460,5.2460,77.0900,,,
000825,2022-06-17,4344.4300,2763.1200,,,,,,
000825,2022-06-20,4343.4900,2760.7600,,,,,,
000825,2022-06-21,4359.1300,2770.7000,,,,,,
000825,2022-06-22,4311.3200,2740.3100,,,,,,
000825,2022-06-23,4362.2100,2764.1000,4.0493,4.0493,26.1900,,,
000825,2022-06-24,4357.1600,2760.9000,,,,,,
000825,2022-06-27,4392.4600,2783.2700,,,,,,
000825,2022-06-28,4413.1400,2796.3800,,,,,,
000825,2022-06-29,4400.9700,2783.1200,,,,,,
000825,2022-06-30,4418.8100,2786.7000,4.3803,4.3803,37.6600,,,
000825,2022-07-01,4437.5700,2798.5300,,,,,,
000825,2022-07-04,4488.8000,2830.8400,,,,,,
000825,2022-07-05,4507.0800,2842.0600,,,,,,
000825,2022-07-06,4457.2200,2807.2200,,,,,,
000825,2022-07-07,4492.5500,2820.0800,3.3516,3.3516,3.5000,,,
000825,2022-07-08,4529.9500,2838.3700,,,,,,
000825,2022-07-11,4470.9900,2784.9700,,,,,,
000825,2022-07-12,4467.8600,2765.8800,,,,,,
000825,2022-07-13,4466.2000,2764.8600,,,,,,
000825,2022-07-14,4414.9000,2733.1000,5.1760,5.1760,73.3500,,,
000825,2022-07-15,4350.2900,2670.6400,,,,,,
000825,2022-07-18,4429.0800,2713.9800,,,,,,
000825,2022-07-19,4446.6000,2724.7200,,,,,,
000825,2022-07-20,4447.5400,2725.3000,,,,,,
000825,2022-07-21,4410.2600,2699.8800,7.1816,7.1816,99.9400,,,
000825,2022-07-22,4406.4100,2697.5200,,,,,,
000825,2022-07-25,4366.5700,2673.1300,,,,,,
000825,2022-07-26,4418.8700,2705.1500,,,,,,
000825,2022-07-27,4415.9600,2703.3700,,,,,,
000825,2022-07-28,4405.7000,2684.2000,6.9320,6.9320,99.7300,,,
000825,2022-07-29,4382.5800,2670.1100,,,,,,
000825,2022-08-01,4380.1700,2668.6400,,,,,,
000825,2022-08-02,4269.4100,2601.1600,,,,,,
000825,2022-08-03,4215.7800,2568.4900,,,,,,
000825,2022-08-04,4237.2500,2581.5700,6.8501,6.8501,99.4600,,,
000825,2022-08-05,4251.5500,2590.2800,,,,,,
000825,2022-08-08,4285.4000,2610.9000,,,,,,
000825,2022-08-09,4282.9700,2609.4200,,,,,,
000825,2022-08-10,4273.6900,2603.7700,,,,,,
000825,2022-08-11,4328.4900,2637.1600,6.7926,6.7926,99.1900,,,
000825,2022-08-12,4363.8600,2658.7100,,,,,,
000825,2022-08-15,4365.9500,2659.9800,,,,,,
000825,2022-08-16,4397.3900,2679.1300,,,,,,
000825,2022-08-17,4424.0800,2695.3900,,,,,,
000825,2022-08-18,4390.5000,2674.9300,6.6551,6.6551,98.4700,,,
000825,2022-08-19,4454.2500,2713.7700,,,,,,
000825,2022-08-22,4472.1500,2724.6800,,,,,,
000825,2022-08-23,4471.1100,2720.3900,,,,,,
000825,2022-08-24,4416.4800,2687.1500,,,,,,
000825,2022-08-25,4482.5300,2727.3400,6.6036,6.6036,98.0500,,,
000825,2022-08-26,4462.9300,2715.4100,,,,,,
000825,2022-08-29,4473.4800,2721.8300,,,,,,
000825,2022-08-30,4444.7400,2704.3400,,,,,,
000825,2022-08-31,4407.4600,2681.6600,,,,,,
000825,2022-09-01,4413.3000,2685.2200,6.5992,6.5992,98.0200,,,
000825,2022-09-02,4408.5800,2682.3500,,,,,,
000825,2022-09-05,4482.4300,2727.2800,,,,,,
000825,2022-09-06,4552.8300,2770.1100,,,,,,
000825,2022-09-07,4572.3500,2781.9900,,,,,,
000825,2022-09-08,4573.2600,2782.5400,6.5211,6.5211,97.3900,,,
000825,2022-09-09,4636.7200,2821.1500,,,,,,
000825,2022-09-13,4602.5100,2800.3400,,,,,,
000825,2022-09-14,4585.2500,2789.8300,,,,,,
000825,2022-09-15,4568.7900,2779.8200,6.4527,6.4527,97.0000,,,
000825,2022-09-16,4456.9400,2711.7700,,,,,,
000825,2022-09-19,4483.0600,2723.5100,,,,,,
000825,2022-09-20,4470.9100,2716.1300,,,,,,
000825,2022-09-21,4508.7600,2739.1200,,,,,,
000825,2022-09-22,4496.2900,2731.5500,6.5273,6.5273,97.4500,,,
000825,2022-09-23,4474.2000,2718.1300,,,,,,
000825,2022-09-26,4394.5800,2669.7600,,,,,,
000825,2022-09-27,4424.5400,2687.9600,,,,,,
000825,2022-09-28,4368.2800,2653.7800,,,,,,
000825,2022-09-29,4346.8900,2640.7800,6.6627,6.6627,98.5300,,,
000825,2022-09-30,4371.4700,2655.7200,6.5951,6.5951,97.9300,,,
000825,2022-10-10,4355.6600,2646.1100,,,,,,
000825,2022-10-11,4376.4900,2658.7600,,,,,,
000825,2022-10-12,4418.8100,2684.4800,,,,,,
000825,2022-10-13,4402.1600,2671.3700,6.6845,6.6845,98.6200,,,
000825,2022-10-14,4421.4200,2683.0500,,,,,,
000825,2022-10-17,4397.2600,2668.3900,,,,,,
000825,2022-10-18,4386.0100,2661.5700,,,,,,
000825,2022-10-19,4353.5200,2641.8500,,,,,,
000825,2022-10-20,4300.7900,2609.8500,6.6452,6.6452,98.4100,,,
000825,2022-10-21,4334.7700,2630.4700,,,,,,
000825,2022-10-24,4253.4600,2581.1300,,,,,,
000825,2022-10-25,4254.2100,2581.5800,,,,,,
000825,2022-10-26,4220.7300,2561.2700,,,,,,
000825,2022-10-27,4217.3100,2559.1900,6.8187,6.8187,99.3100,,,
000825,2022-10-28,4128.4100,2505.2500,,,,,,
000825,2022-10-31,4058.7900,2463.0000,,,,,,
000825,2022-11-01,4093.5100,2484.0700,,,,,,
000825,2022-11-02,4132.6600,2507.8300,,,,,,
000825,2022-11-03,4120.0500,2500.1700,7.0359,7.0359,99.9100,,,
000825,2022-11-04,4206.9900,2552.9300,,,,,,
000825,2022-11-07,4215.1400,2557.8800,,,,,,
000825,2022-11-08,4214.8800,2557.7200,,,,,,
000825,2022-11-09,4210.0200,2554.7700,,,,,,
000825,2022-11-10,4214.0700,2557.2300,6.9058,6.9058,99.5800,,,
000825,2022-11-11,4292.5600,2604.8600,,,,,,
000825,2022-11-14,4281.4100,2598.0900,,,,,,
000825,2022-11-15,4312.6700,2617.0600,,,,,,
000825,2022-11-16,4298.4700,2608.4400,,,,,,
000825,2022-11-17,4279.6800,2597.0400,6.7861,6.7861,99.1000,,,
000825,2022-11-18,4263.9100,2587.4700,,,,,,
000825,2022-11-21,4271.0200,2591.7900,,,,,,
000825,2022-11-22,4319.2800,2621.0700,,,,,,
000825,2022-11-23,4373.3400,2653.8700,,,,,,
000825,2022-11-24,4365.1800,2648.9300,6.6535,6.6535,98.4400,,,
000825,2022-11-25,4442.9600,2696.1200,,,,,,
000825,2022-11-28,4421.8800,2683.3300,,,,,,
000825,2022-11-29,4501.1300,2731.4200,,,,,,
000825,2022-11-30,4505.0000,2733.7700,,,,,,
000825,2022-12-01,4464.8700,2709.4200,6.5643,6.5643,97.6300,,,
000825,2022-12-02,4432.7300,2689.9100,,,,,,
000825,2022-12-05,4526.4200,2746.7700,,,,,,
000825,2022-12-06,4517.9000,2741.6000,,,,,,
000825,2022-12-07,4471.2000,2713.2600,,,,,,
000825,2022-12-08,4472.3800,2713.9800,6.5218,6.5218,97.4200,,,
000825,2022-12-09,4478.6900,2717.8100,,,,,,
000825,2022-12-12,4397.2900,2668.4100,,,,,,
000825,2022-12-13,4415.2900,2679.3300,,,,,,
000825,2022-12-14,4398.2600,2669.0000,,,,,,
000825,2022-12-15,4355.6600,2643.1400,5.8913,5.8913,96.3400,,,
000825,2022-12-16,4409.8100,2676.0100,,,,,,
000825,2022-12-19,4304.3400,2612.0100,,,,,,
000825,2022-12-20,4276.1800,2594.9200,,,,,,
000825,2022-12-21,4275.4300,2594.4600,,,,,,
000825,2022-12-22,4246.3400,2576.8100,5.9714,5.9714,96.7300,,,
000825,2022-12-23,4242.5600,2574.5100,,,,,,
000825,2022-12-26,4228.4700,2565.9600,,,,,,
000825,2022-12-27,4273.6700,2593.3900,,,,,,
000825,2022-12-28,4283.8100,2599.5500,,,,,,
000825,2022-12-29,4227.4500,2565.3500,5.9563,5.9563,96.6700,,,
000825,2022-12-30,4255.8600,2582.5800,5.9167,5.9167,96.5200,,,
000825,2023-01-03,4276.2900,2594.9900,,,,,,
000825,2023-01-04,4306.0300,2613.0300,,,,,,
000825,2023-01-05,4309.2300,2614.9700,,,,,,
000825,2023-01-06,4298.5900,2608.5200,5.8488,5.8488,96.0700,,,
000825,2023-01-09,4302.3500,2610.7900,,,,,,
000825,2023-01-10,4270.4600,2591.4400,,,,,,
000825,2023-01-11,4294.8100,2606.2200,,,,,,
000825,2023-01-12,4286.0700,2600.9200,,,,,,
000825,2023-01-13,4325.2900,2624.7200,5.7881,5.7881,95.1700,,,
000825,2023-01-16,4345.4600,2636.9600,,,,,,
000825,2023-01-17,4332.8300,2629.2900,,,,,,
000825,2023-01-18,4349.1400,2639.1900,,,,,,
000825,2023-01-19,4374.1600,2654.3700,,,,,,
000825,2023-01-20,4434.0300,2690.7000,5.7188,5.7188,93.4400,,,
000825,2023-01-30,4439.0200,2693.7300,,,,,,
000825,2023-01-31,4441.9500,2695.5100,,,,,,
000825,2023-02-01,4484.7800,2721.5000,,,,,,
000825,2023-02-02,4476.1700,2716.2800,,,,,,
000825,2023-02-03,4434.0000,2690.6900,5.7899,5.7899,95.2600,,,
000825,2023-02-06,4409.9500,2676.0900,,,,,,
000825,2023-02-07,4435.9500,2691.8700,,,,,,
000825,2023-02-08,4423.2500,2684.1600,,,,,,
000825,2023-02-09,4451.9000,2701.5500,,,,,,
000825,2023-02-10,4452.8600,2702.1300,5.7717,5.7717,94.9100,,,
000825,2023-02-13,4479.7700,2718.4600,,,,,,
000825,2023-02-14,4509.3500,2736.4100,,,,,,
000825,2023-02-15,4490.4700,2724.9500,,,,,,
000825,2023-02-16,4461.1200,2707.1400,,,,,,
000825,2023-02-17,4439.0200,2693.7300,5.8323,5.8323,95.8000,,,
000825,2023-02-20,4537.3400,2753.3900,,,,,,
000825,2023-02-21,4579.0400,2778.7000,,,,,,
000825,2023-02-22,4567.1800,2771.5100,,,,,,
000825,2023-02-23,4556.9500,2765.3000,,,,,,
000825,2023-02-24,4544.1000,2757.5000,5.7481,5.7481,94.3700,,,
000825,2023-02-27,4522.2700,2744.2500,,,,,,
000825,2023-02-28,4548.4200,2760.1200,,,,,,
000825,2023-03-01,4590.8600,2785.8700,,,,,,
000825,2023-03-02,4632.4700,2811.1300,,,,,,
000825,2023-03-03,4694.7700,2848.9300,5.5462,5.5462,88.4100,,,
000825,2023-03-06,4679.8400,2839.8700,,,,,,
000825,2023-03-07,4670.4500,2834.1700,,,,,,
000825,2023-03-08,4670.5700,2834.2400,,,,,,
000825,2023-03-09,4649.6000,2821.5200,,,,,,
000825,2023-03-10,4562.7400,2768.8100,5.6664,5.6664,92.0600,,,
000825,2023-03-13,4636.0300,2813.2900,,,,,,
000825,2023-03-14,4602.8400,2793.1400,,,,,,
000825,2023-03-15,4689.6800,2845.8400,,,,,,
000825,2023-03-16,4653.6300,2823.9700,,,,,,
000825,2023-03-17,4724.7100,2867.1000,5.4323,5.4323,85.0000,,,
000825,2023-03-20,4703.9900,2854.5300,,,,,,
000825,2023-03-21,4662.9100,2829.6000,,,,,,
000825,2023-03-22,4684.6100,2842.7600,,,,,,
000825,2023-03-23,4701.7900,2853.1900,,,,,,
000825,2023-03-24,4643.5600,2817.8500,5.5338,5.5338,87.9300,,,
000825,2023-03-27,4576.9800,2777.4500,,,,,,
000825,2023-03-28,4589.7100,2785.1700,,,,,,
000825,2023-03-29,4553.0400,2762.9300,,,,,,
000825,2023-03-30,4586.8000,2783.4100,,,,,,
000825,2023-03-31,4586.7800,2783.4000,5.4948,5.4948,86.7900,,,
000825,2023-04-03,4599.5700,2791.1600,,,,,,
000825,2023-04-04,4675.7000,2837.3500,,,,,,
000825,2023-04-06,4664.8500,2830.7800,,,,,,
000825,2023-04-07,4659.4800,2827.5200,5.3775,5.3775,82.6900,,,
000825,2023-04-10,4672.6100,2835.4800,,,,,,
000825,2023-04-11,4698.2500,2851.0400,,,,,,
000825,2023-04-12,4758.6700,2887.7100,,,,,,
000825,2023-04-13,4766.4400,2892.4200,,,,,,
000825,2023-04-14,4800.6700,2913.1900,5.1303,5.1303,71.7000,,,
000825,2023-04-17,4901.7200,2974.5100,,,,,,
000825,2023-04-18,4908.1400,2978.4100,,,,,,
000825,2023-04-19,4885.7400,2964.8200,,,,,,
000825,2023-04-20,4901.1900,2972.4500,,,,,,
000825,2023-04-21,4818.6000,2922.3600,5.0666,5.0666,70.3500,,,
000825,2023-04-24,4804.6800,2913.9200,,,,,,
000825,2023-04-25,4813.2500,2919.1200,,,,,,
000825,2023-04-26,4783.2300,2900.9100,,,,,,
000825,2023-04-27,4819.6000,2922.9700,,,,,,
000825,2023-04-28,4912.8000,2979.1400,4.9223,4.9223,64.5200,,,
000825,2023-05-04,5032.2400,3051.5700,,,,,,
000825,2023-05-05,5046.2200,3060.0500,4.7466,4.7466,56.4900,,,
