fund_code,index_code,date,nav_unit,nav_accum,daily_return_pct,div_yield_fund_ttm_pct,div_yield_index_did_pct
007751,931157,2021-08-11,1.0291,1.0392,0.2700,0.4956,3.9779
007751,931157,2021-08-12,1.0251,1.0352,-0.3900,0.4975,4.0113
007751,931157,2021-08-13,1.0300,1.0401,0.4800,0.4951,4.0399
007751,931157,2021-08-16,1.0373,1.0474,0.7100,0.4917,3.9246
007751,931157,2021-08-17,1.0220,1.0321,-1.4700,0.4990,3.9608
007751,931157,2021-08-18,1.0385,1.0486,1.6100,0.4911,3.8918
007751,931157,2021-08-19,1.0278,1.0379,-1.0300,0.4962,3.9333
007751,931157,2021-08-20,1.0236,1.0337,-0.4100,0.4982,4.1221
007751,931157,2021-08-23,1.0356,1.0457,1.1700,0.4925,3.9638
007751,931157,2021-08-24,1.0446,1.0547,0.8700,0.4882,3.9372
007751,931157,2021-08-25,1.0509,1.0610,0.6000,0.4853,3.9474
007751,931157,2021-08-26,1.0510,1.0611,0.0100,0.4853,4.2204
007751,931157,2021-08-27,1.0598,1.0699,0.8400,0.4812,4.2165
007751,931157,2021-08-30,1.0618,1.0719,0.1900,0.4803,4.2441
007751,931157,2021-08-31,1.0764,1.0865,1.3800,0.4738,4.1774
007751,931157,2021-09-01,1.0822,1.0923,0.5400,0.4713,4.0966
007751,931157,2021-09-02,1.1023,1.1124,1.8600,0.4627,4.0509
007751,931157,2021-09-03,1.1023,1.1124,0.0000,0.4627,4.0559
007751,931157,2021-09-06,1.1144,1.1245,1.1000,0.4576,3.9897
007751,931157,2021-09-07,1.1302,1.1403,1.4200,0.4512,3.9470
007751,931157,2021-09-08,1.1446,1.1547,1.2700,0.4456,3.9248
007751,931157,2021-09-09,1.1590,1.1691,1.2600,0.4400,3.8944
007751,931157,2021-09-10,1.1555,1.1656,-0.3000,0.4414,3.8936
007751,931157,2021-09-13,1.1665,1.1766,0.9500,0.4372,3.8752
007751,931157,2021-09-14,1.1388,1.1489,-2.3700,0.4478,3.9841
007751,931157,2021-09-15,1.1415,1.1516,0.2400,0.4468,4.0094
007751,931157,2021-09-16,1.1274,1.1375,-1.2400,0.4524,4.0582
007751,931157,2021-09-17,1.1259,1.1360,-0.1300,0.4530,4.0345
007751,931157,2021-09-22,1.1365,1.1466,0.9400,0.4487,4.0609
007751,931157,2021-09-23,1.1528,1.1629,1.4300,0.4424,3.9982
007751,931157,2021-09-24,1.1259,1.1360,-2.3300,0.4530,4.0694
007751,931157,2021-09-27,1.0916,1.1017,-3.0500,0.4672,4.1514
007751,931157,2021-09-28,1.1037,1.1138,1.1100,0.4621,4.1158
007751,931157,2021-09-29,1.0757,1.0858,-2.5400,0.4741,4.1345
007751,931157,2021-09-30,1.0848,1.0949,0.8500,0.4701,4.1336
007751,931157,2021-10-08,1.0874,1.0975,0.2400,0.4690,4.1328
007751,931157,2021-10-11,1.0737,1.0838,-1.2600,0.4750,4.1708
007751,931157,2021-10-12,1.0508,1.0609,-2.1300,0.4853,4.2306
007751,931157,2021-10-13,1.0333,1.0542,-0.6400,1.5388,4.2461
007751,931157,2021-10-14,1.0357,1.0566,0.2300,1.5352,4.2558
007751,931157,2021-10-15,1.0309,1.0518,-0.4600,1.5423,4.2585
007751,931157,2021-10-18,1.0384,1.0593,0.7300,1.5312,4.2349
007751,931157,2021-10-19,1.0463,1.0672,0.7600,1.5196,4.2026
007751,931157,2021-10-20,1.0451,1.0660,-0.1100,1.5214,4.2273
007751,931157,2021-10-21,1.0470,1.0679,0.1800,1.5186,4.2143
007751,931157,2021-10-22,1.0361,1.0570,-1.0400,1.5346,4.2252
007751,931157,2021-10-25,1.0465,1.0674,1.0000,1.5194,4.2092
007751,931157,2021-10-26,1.0435,1.0644,-0.2900,1.5237,4.2309
007751,931157,2021-10-27,1.0348,1.0557,-0.8300,1.5365,4.2905
007751,931157,2021-10-28,1.0250,1.0459,-0.9500,1.5512,4.3210
007751,931157,2021-10-29,1.0350,1.0559,0.9800,1.5362,4.2955
007751,931157,2021-11-01,1.0446,1.0655,0.9300,1.5221,4.2332
007751,931157,2021-11-02,1.0261,1.0470,-1.7700,1.5496,4.3059
007751,931157,2021-11-03,1.0306,1.0515,0.4400,1.5428,4.3038
007751,931157,2021-11-04,1.0376,1.0585,0.6800,1.5324,4.2967
007751,931157,2021-11-05,1.0214,1.0423,-1.5600,1.5567,4.3584
007751,931157,2021-11-08,1.0221,1.0430,0.0700,1.5556,4.3375
007751,931157,2021-11-09,1.0261,1.0470,0.3900,1.5496,4.3460
007751,931157,2021-11-10,1.0247,1.0456,-0.1400,1.5517,4.3563
007751,931157,2021-11-11,1.0337,1.0546,0.8800,1.5382,4.2912
007751,931157,2021-11-12,1.0315,1.0524,-0.2100,1.5414,4.3066
007751,931157,2021-11-15,1.0328,1.0537,0.1300,1.5395,4.3091
007751,931157,2021-11-16,1.0297,1.0506,-0.3000,1.5441,4.3264
007751,931157,2021-11-17,1.0359,1.0568,0.6000,1.5349,4.3283
007751,931157,2021-11-18,1.0332,1.0541,-0.2600,1.5389,4.3565
007751,931157,2021-11-19,1.0451,1.0660,1.1500,1.5214,4.3210
007751,931157,2021-11-22,1.0528,1.0737,0.7400,1.5103,4.3164
007751,931157,2021-11-23,1.0580,1.0789,0.4900,1.5028,4.3025
007751,931157,2021-11-24,1.0608,1.0817,0.2600,1.4989,4.2999
007751,931157,2021-11-25,1.0622,1.0831,0.1300,1.4969,4.3164
007751,931157,2021-11-26,1.0586,1.0795,-0.3400,1.5020,4.3555
007751,931157,2021-11-29,1.0549,1.0758,-0.3500,1.5073,4.3226
007751,931157,2021-11-30,1.0559,1.0768,0.0900,1.5058,4.3278
007751,931157,2021-12-01,1.0657,1.0866,0.9300,1.4920,4.2863
007751,931157,2021-12-02,1.0686,1.0895,0.2700,1.4879,4.2400
007751,931157,2021-12-03,1.0857,1.1066,1.6000,1.4645,4.1870
007751,931157,2021-12-06,1.0734,1.0943,-1.1300,1.4813,4.1884
007751,931157,2021-12-07,1.0755,1.0964,0.2000,1.4784,4.1516
007751,931157,2021-12-08,1.0815,1.1024,0.5600,1.4702,4.1591
007751,931157,2021-12-09,1.0852,1.1061,0.3400,1.4652,4.1201
007751,931157,2021-12-10,1.0748,1.0957,-0.9600,1.4793,4.1527
007751,931157,2021-12-13,1.0781,1.0990,0.3100,1.4748,4.9569
007751,931157,2021-12-14,1.0724,1.0933,-0.5300,1.4827,4.9931
007751,931157,2021-12-15,1.0752,1.0961,0.2600,1.4788,4.9838
007751,931157,2021-12-16,1.0800,1.1009,0.4500,1.4722,4.9686
007751,931157,2021-12-17,1.0802,1.1011,0.0200,1.4719,4.9547
007751,931157,2021-12-20,1.0787,1.0996,-0.1400,1.4740,4.9672
007751,931157,2021-12-21,1.0903,1.1112,1.0800,1.4583,4.9244
007751,931157,2021-12-22,1.0913,1.1122,0.0900,1.4570,4.9344
007751,931157,2021-12-23,1.0940,1.1149,0.2500,1.4534,4.9074
007751,931157,2021-12-24,1.0924,1.1133,-0.1500,1.4555,4.8974
007751,931157,2021-12-27,1.0941,1.1150,0.1600,1.4532,4.8946
007751,931157,2021-12-28,1.0940,1.1149,-0.0100,1.4534,4.8847
007751,931157,2021-12-29,1.0925,1.1134,-0.1400,1.4554,4.9020
007751,931157,2021-12-30,1.0946,1.1155,0.1900,1.4526,4.8903
007751,931157,2021-12-31,1.1034,1.1243,0.8000,1.4410,4.8723
007751,931157,2022-01-04,1.1219,1.1428,1.6800,1.4172,4.8133
007751,931157,2022-01-05,1.1204,1.1413,-0.1300,1.4191,4.7789
007751,931157,2022-01-06,1.1246,1.1455,0.3700,1.4138,4.8139
007751,931157,2022-01-07,1.1336,1.1545,0.8000,1.4026,4.7631
007751,931157,2022-01-10,1.1219,1.1635,0.7900,3.2623,4.7067
007751,931157,2022-01-11,1.1278,1.1694,0.5300,3.2453,4.6887
007751,931157,2022-01-12,1.1274,1.1690,-0.0400,3.2464,4.7028
007751,931157,2022-01-13,1.1266,1.1682,-0.0700,3.2487,4.6947
007751,931157,2022-01-14,1.1187,1.1603,-0.7000,3.2717,4.7455
007751,931157,2022-01-17,1.1183,1.1599,-0.0400,3.2728,4.7484
007751,931157,2022-01-18,1.1203,1.1619,0.1800,3.2670,4.7072
007751,931157,2022-01-19,1.1291,1.1707,0.7900,3.2415,4.6914
007751,931157,2022-01-20,1.1271,1.1687,-0.1800,3.2473,4.6766
007751,931157,2022-01-21,1.1208,1.1624,-0.5600,3.2655,4.6939
007751,931157,2022-01-24,1.1206,1.1622,-0.0200,3.2661,4.6868
007751,931157,2022-01-25,1.0965,1.1381,-2.1500,3.3379,4.7675
007751,931157,2022-01-26,1.0998,1.1414,0.3000,3.3279,4.7443
007751,931157,2022-01-27,1.0904,1.1320,-0.8500,3.3566,4.7736
007751,931157,2022-01-28,1.0901,1.1317,-0.0300,3.3575,4.7843
007751,931157,2022-02-07,1.1197,1.1613,2.7200,3.2687,4.6614
007751,931157,2022-02-08,1.1345,1.1761,1.3200,3.2261,4.6175
007751,931157,2022-02-09,1.1412,1.1828,0.5900,3.2072,4.5936
007751,931157,2022-02-10,1.1486,1.1902,0.6500,3.1865,4.5707
007751,931157,2022-02-11,1.1335,1.1751,-1.3100,3.2289,4.5726
007751,931157,2022-02-14,1.1199,1.1615,-1.2000,3.2681,4.6421
007751,931157,2022-02-15,1.1089,1.1505,-0.9800,3.3006,4.7120
007751,931157,2022-02-16,1.1205,1.1621,1.0500,3.2664,4.6695
007751,931157,2022-02-17,1.1135,1.1551,-0.6200,3.2869,4.6896
007751,931157,2022-02-18,1.1275,1.1691,1.2600,3.2461,4.6444
007751,931157,2022-02-21,1.1303,1.1719,0.2500,3.2381,4.6273
007751,931157,2022-02-22,1.1190,1.1606,-1.0000,3.2708,4.6854
007751,931157,2022-02-23,1.1157,1.1573,-0.2900,3.2805,4.7040
007751,931157,2022-02-24,1.0904,1.1320,-2.2700,3.3566,4.8022
007751,931157,2022-02-25,1.0884,1.1300,-0.1800,3.3627,4.8222
007751,931157,2022-02-28,1.0887,1.1303,0.0300,3.3618,4.5464
007751,931157,2022-03-01,1.0936,1.1352,0.4500,3.3467,4.7762
007751,931157,2022-03-02,1.0918,1.1334,-0.1600,3.3523,4.7823
007751,931157,2022-03-03,1.1049,1.1465,1.2000,3.3125,4.7242
007751,931157,2022-03-04,1.0974,1.1390,-0.6800,3.3352,4.7485
007751,931157,2022-03-07,1.0826,1.1242,-1.3500,3.3808,4.8324
007751,931157,2022-03-08,1.0587,1.1003,-2.2100,3.4571,4.9423
007751,931157,2022-03-09,1.0498,1.0914,-0.8400,3.4864,4.9990
007751,931157,2022-03-10,1.0660,1.1076,1.5400,3.4334,4.9367
007751,931157,2022-03-11,1.0676,1.1092,0.1500,3.4283,4.9079
007751,931157,2022-03-14,1.0494,1.0910,-1.7000,3.4877,4.9617
007751,931157,2022-03-15,1.0003,1.0419,-4.6800,3.6589,5.1825
007751,931157,2022-03-16,1.0242,1.0658,2.3900,3.5735,5.0861
007751,931157,2022-03-17,1.0530,1.0946,2.8100,3.4758,4.9868
007751,931157,2022-03-18,1.0688,1.1104,1.5000,3.4244,4.9072
007751,931157,2022-03-21,1.0650,1.1066,-0.3600,3.4366,4.9518
007751,931157,2022-03-22,1.0724,1.1140,0.6900,3.4129,4.8997
007751,931157,2022-03-23,1.0712,1.1128,-0.1100,3.4167,4.9037
007751,931157,2022-03-24,1.0708,1.1124,-0.0400,3.4180,4.9091
007751,931157,2022-03-25,1.0687,1.1103,-0.2000,3.4247,4.9200
007751,931157,2022-03-28,1.0738,1.1154,0.4800,3.4085,4.8936
007751,931157,2022-03-29,1.0729,1.1145,-0.0800,3.4113,4.8922
007751,931157,2022-03-30,1.0890,1.1306,1.5000,3.3609,4.8178
007751,931157,2022-03-31,1.0928,1.1344,0.3500,3.3492,4.7826
007751,931157,2022-04-01,1.1072,1.1488,1.3200,3.3056,4.7161
007751,931157,2022-04-06,1.1265,1.1681,1.7400,3.2490,4.6634
007751,931157,2022-04-07,1.1076,1.1492,-1.6800,3.3044,4.7228
007751,931157,2022-04-08,1.1188,1.1604,1.0100,3.2714,4.6854
007751,931157,2022-04-11,1.0847,1.1435,-1.5100,4.9599,4.7452
007751,931157,2022-04-12,1.0868,1.1456,0.1900,4.9503,4.7331
007751,931157,2022-04-13,1.0799,1.1387,-0.6300,4.9819,4.7382
007751,931157,2022-04-14,1.0883,1.1471,0.7800,4.9435,4.7144
007751,931157,2022-04-15,1.0881,1.1469,-0.0200,4.9444,4.6978
007751,931157,2022-04-18,1.0805,1.1393,-0.7000,4.9792,4.7366
007751,931157,2022-04-19,1.0821,1.1409,0.1500,4.9718,4.7388
007751,931157,2022-04-20,1.0655,1.1243,-1.5300,5.0493,4.7849
007751,931157,2022-04-21,1.0507,1.1095,-1.3900,5.1204,4.8253
007751,931157,2022-04-22,1.0626,1.1214,1.1300,5.0631,4.7853
007751,931157,2022-04-25,1.0312,1.0900,-2.9600,5.2172,4.9361
007751,931157,2022-04-26,1.0306,1.0894,-0.0600,5.2203,4.9536
007751,931157,2022-04-27,1.0391,1.0979,0.8200,5.1776,4.9267
007751,931157,2022-04-28,1.0602,1.1190,2.0300,5.0745,4.8487
007751,931157,2022-04-29,1.0783,1.1371,1.7100,4.9893,4.7911
007751,931157,2022-05-05,1.0702,1.1290,-0.7500,5.0271,4.8311
007751,931157,2022-05-06,1.0505,1.1093,-1.8400,5.1214,4.9351
007751,931157,2022-05-09,1.0587,1.1175,0.7800,5.0817,4.9187
007751,931157,2022-05-10,1.0686,1.1274,0.9400,5.0346,4.8758
007751,931157,2022-05-11,1.0663,1.1251,-0.2200,5.0455,4.9004
007751,931157,2022-05-12,1.0650,1.1238,-0.1200,5.0516,4.9245
007751,931157,2022-05-13,1.0797,1.1385,1.3800,4.9829,4.8436
007751,931157,2022-05-16,1.0804,1.1392,0.0600,4.9796,4.8490
007751,931157,2022-05-17,1.0762,1.1350,-0.3900,4.9991,4.8725
007751,931157,2022-05-18,1.0723,1.1311,-0.3600,5.0173,4.9023
007751,931157,2022-05-19,1.0769,1.1357,0.4300,4.9958,4.8918
007751,931157,2022-05-20,1.0871,1.1459,0.9500,4.9489,4.8447
007751,931157,2022-05-23,1.0793,1.1381,-0.7200,4.9847,4.9438
007751,931157,2022-05-24,1.0570,1.1158,-2.0700,5.0899,5.0132
007751,931157,2022-05-25,1.0709,1.1297,1.3200,5.0238,4.9576
007751,931157,2022-05-26,1.0780,1.1368,0.6600,4.9907,5.0351
007751,931157,2022-05-27,1.0874,1.1462,0.8700,4.9476,4.9905
007751,931157,2022-05-30,1.0856,1.1444,-0.1700,4.9558,4.6855
007751,931157,2022-05-31,1.0864,1.1452,0.0700,4.9521,4.7143
007751,931157,2022-06-01,1.0867,1.1455,0.0300,4.9508,4.8314
007751,931157,2022-06-02,1.0841,1.1429,-0.2400,4.9626,4.8616
007751,931157,2022-06-06,1.0812,1.1400,-0.2700,4.9760,4.7681
007751,931157,2022-06-07,1.0824,1.1412,0.1100,4.9704,4.7739
007751,931157,2022-06-08,1.0810,1.1398,-0.1300,4.9769,4.9097
007751,931157,2022-06-09,1.0830,1.1418,0.1900,4.9677,4.9169
007751,931157,2022-06-10,1.0854,1.1442,0.2200,4.9567,4.8165
007751,931157,2022-06-13,1.0722,1.1310,-1.2200,5.0177,4.1316
007751,931157,2022-06-14,1.0812,1.1400,0.8400,4.9760,4.0849
007751,931157,2022-06-15,1.0878,1.1466,0.6100,4.9458,4.0868
007751,931157,2022-06-16,1.0787,1.1375,-0.8400,4.9875,4.3996
007751,931157,2022-06-17,1.0785,1.1373,-0.0200,4.9884,4.4714
007751,931157,2022-06-20,1.0798,1.1386,0.1200,4.9824,4.3632
007751,931157,2022-06-21,1.0813,1.1401,0.1400,4.9755,4.3205
007751,931157,2022-06-22,1.0681,1.1269,-1.2200,5.0370,4.3751
007751,931157,2022-06-23,1.0784,1.1372,0.9600,4.9889,4.3319
007751,931157,2022-06-24,1.0797,1.1385,0.1200,4.9829,4.3064
007751,931157,2022-06-27,1.0856,1.1444,0.5500,4.9558,4.2819
007751,931157,2022-06-28,1.0959,1.1547,0.9500,4.9092,4.2483
007751,931157,2022-06-29,1.0922,1.1510,-0.3400,4.9258,5.2715
007751,931157,2022-06-30,1.0977,1.1565,0.5000,4.9012,5.1929
007751,931157,2022-07-01,1.0985,1.1573,0.0700,4.8976,4.9666
007751,931157,2022-07-04,1.0996,1.1584,0.1000,4.8927,5.4769
007751,931157,2022-07-05,1.0976,1.1564,-0.1800,4.9016,5.4867
007751,931157,2022-07-06,1.0839,1.1427,-1.2500,4.9636,5.4166
007751,931157,2022-07-07,1.0667,1.1450,0.2100,6.3936,5.7158
007751,931157,2022-07-08,1.0681,1.1464,0.1300,6.3852,4.7939
007751,931157,2022-07-11,1.0644,1.1427,-0.3500,6.4074,4.6958
007751,931157,2022-07-12,1.0627,1.1410,-0.1600,6.4176,4.7268
007751,931157,2022-07-13,1.0593,1.1376,-0.3200,6.4382,4.8044
007751,931157,2022-07-14,1.0518,1.1301,-0.7100,6.4841,4.5699
007751,931157,2022-07-15,1.0363,1.1146,-1.4700,6.5811,5.1416
007751,931157,2022-07-18,1.0534,1.1317,1.6500,6.4743,4.7563
007751,931157,2022-07-19,1.0579,1.1362,0.4300,6.4467,4.7540
007751,931157,2022-07-20,1.0647,1.1430,0.6400,6.4056,4.7515
007751,931157,2022-07-21,1.0556,1.1339,-0.8500,6.4608,5.0580
007751,931157,2022-07-22,1.0548,1.1331,-0.0800,6.4657,4.9903
007751,931157,2022-07-25,1.0520,1.1303,-0.2700,6.4829,4.9622
007751,931157,2022-07-26,1.0644,1.1427,1.1800,6.4074,4.9831
007751,931157,2022-07-27,1.0628,1.1411,-0.1500,6.4170,4.9820
007751,931157,2022-07-28,1.0664,1.1447,0.3400,6.3953,4.9352
007751,931157,2022-07-29,1.0582,1.1365,-0.7700,6.4449,4.9707
007751,931157,2022-08-01,1.0561,1.1344,-0.2000,6.4577,5.0008
007751,931157,2022-08-02,1.0288,1.1071,-2.5800,6.6291,5.1226
007751,931157,2022-08-03,1.0192,1.0975,-0.9300,6.6915,5.1808
007751,931157,2022-08-04,1.0280,1.1063,0.8600,6.6342,5.1315
007751,931157,2022-08-05,1.0370,1.1153,0.8800,6.5767,5.1769
007751,931157,2022-08-08,1.0403,1.1186,0.3200,6.5558,5.1723
007751,931157,2022-08-09,1.0411,1.1194,0.0800,6.5508,5.1792
007751,931157,2022-08-10,1.0382,1.1165,-0.2800,6.5691,5.2227
007751,931157,2022-08-11,1.0555,1.1338,1.6700,6.4614,5.1374
007751,931157,2022-08-12,1.0575,1.1358,0.1900,6.4492,5.1149
007751,931157,2022-08-15,1.0532,1.1315,-0.4100,6.4755,5.1713
007751,931157,2022-08-16,1.0564,1.1347,0.3000,6.4559,5.1756
007751,931157,2022-08-17,1.0613,1.1396,0.4600,6.4261,5.1336
007751,931157,2022-08-18,1.0535,1.1318,-0.7300,6.4737,5.1928
007751,931157,2022-08-19,1.0547,1.1330,0.1100,6.4663,5.2276
007751,931157,2022-08-22,1.0617,1.1400,0.6600,6.4237,5.2144
007751,931157,2022-08-23,1.0614,1.1397,-0.0300,6.4255,5.2893
007751,931157,2022-08-24,1.0460,1.1243,-1.4500,6.5201,5.3045
007751,931157,2022-08-25,1.0589,1.1372,1.2300,6.4406,5.2337
007751,931157,2022-08-26,1.0593,1.1376,0.0400,6.4382,5.2455
007751,931157,2022-08-29,1.0608,1.1391,0.1400,6.4291,5.2564
007751,931157,2022-08-30,1.0616,1.1399,0.0800,6.4243,5.2439
007751,931157,2022-08-31,1.0542,1.1325,-0.7000,6.4694,5.1896
007751,931157,2022-09-01,1.0551,1.1334,0.0900,6.4638,5.2737
007751,931157,2022-09-02,1.0546,1.1329,-0.0500,6.4669,5.2967
007751,931157,2022-09-05,1.0600,1.1383,0.5100,6.4340,5.2466
007751,931157,2022-09-06,1.0689,1.1472,0.8400,6.3804,5.2411
007751,931157,2022-09-07,1.0653,1.1436,-0.3400,6.4020,5.2657
007751,931157,2022-09-08,1.0649,1.1432,-0.0400,6.4044,5.2640
007751,931157,2022-09-09,1.0754,1.1537,0.9900,6.3418,5.1664
007751,931157,2022-09-13,1.0729,1.1512,-0.2300,6.3566,5.1495
007751,931157,2022-09-14,1.0638,1.1421,-0.8500,6.4110,5.2032
007751,931157,2022-09-15,1.0601,1.1384,-0.3500,6.4334,5.1771
007751,931157,2022-09-16,1.0368,1.1151,-2.2000,6.5779,5.2664
007751,931157,2022-09-19,1.0353,1.1136,-0.1400,6.5875,5.2604
007751,931157,2022-09-20,1.0370,1.1153,0.1600,6.5767,5.2886
007751,931157,2022-09-21,1.0406,1.1189,0.3500,6.5539,5.2924
007751,931157,2022-09-22,1.0368,1.1151,-0.3700,6.5779,5.3191
007751,931157,2022-09-23,1.0328,1.1111,-0.3900,6.6034,5.3145
007751,931157,2022-09-26,1.0160,1.0943,-1.6300,6.7126,5.3814
007751,931157,2022-09-27,1.0280,1.1063,1.1800,6.6342,5.3519
007751,931157,2022-09-28,1.0156,1.0939,-1.2100,6.7152,5.3988
007751,931157,2022-09-29,1.0087,1.0870,-0.6800,6.7612,5.4553
007751,931157,2022-09-30,1.0109,1.0892,0.2200,6.7465,5.3912
007751,931157,2022-10-10,1.0041,1.0824,-0.6700,6.7922,5.4475
007751,931157,2022-10-11,1.0048,1.0831,0.0700,6.7874,5.4728
007751,931157,2022-10-12,1.0180,1.0963,1.3100,6.6994,5.4537
007751,931157,2022-10-13,1.0118,1.0923,-0.3900,5.8905,5.5221
007751,931157,2022-10-14,1.0249,1.1054,1.2900,5.8152,5.4575
007751,931157,2022-10-17,1.0280,1.1085,0.3000,5.7977,5.4471
007751,931157,2022-10-18,1.0271,1.1076,-0.0900,5.8027,5.4500
007751,931157,2022-10-19,1.0226,1.1031,-0.4400,5.8283,5.5171
007751,931157,2022-10-20,1.0188,1.0993,-0.3700,5.8500,5.5246
007751,931157,2022-10-21,1.0235,1.1040,0.4600,5.8232,5.5181
007751,931157,2022-10-24,1.0001,1.0806,-2.2900,5.9594,5.6929
007751,931157,2022-10-25,0.9986,1.0791,-0.1500,5.9684,5.6855
007751,931157,2022-10-26,1.0033,1.0838,0.4700,5.9404,5.7004
007751,931157,2022-10-27,1.0065,1.0870,0.3200,5.9215,5.7044
007751,931157,2022-10-28,0.9862,1.0667,-2.0200,6.0434,5.8068
007751,931157,2022-10-31,0.9786,1.0591,-0.7700,6.0903,5.9201
007751,931157,2022-11-01,0.9951,1.0756,1.6900,5.9893,5.8009
007751,931157,2022-11-02,1.0055,1.0860,1.0500,5.9274,5.7431
007751,931157,2022-11-03,0.9993,1.0798,-0.6200,5.9642,5.8179
007751,931157,2022-11-04,1.0148,1.0953,1.5500,5.8731,5.7307
007751,931157,2022-11-07,1.0179,1.0984,0.3100,5.8552,5.6637
007751,931157,2022-11-08,1.0173,1.0978,-0.0600,5.8586,5.6701
007751,931157,2022-11-09,1.0172,1.0977,-0.0100,5.8592,5.6893
007751,931157,2022-11-10,1.0152,1.0957,-0.2000,5.8708,5.7051
007751,931157,2022-11-11,1.0341,1.1146,1.8600,5.7635,5.5073
007751,931157,2022-11-14,1.0354,1.1159,0.1300,5.7562,5.4538
007751,931157,2022-11-15,1.0453,1.1258,0.9600,5.7017,5.3875
007751,931157,2022-11-16,1.0393,1.1198,-0.5700,5.7346,5.4279
007751,931157,2022-11-17,1.0417,1.1222,0.2300,5.7214,5.4416
007751,931157,2022-11-18,1.0396,1.1201,-0.2000,5.7330,5.4445
007751,931157,2022-11-21,1.0385,1.1190,-0.1100,5.7390,5.4579
007751,931157,2022-11-22,1.0492,1.1297,1.0300,5.6805,5.3582
007751,931157,2022-11-23,1.0502,1.1307,0.1000,5.6751,5.3666
007751,931157,2022-11-24,1.0516,1.1321,0.1300,5.6676,5.3731
007751,931157,2022-11-25,1.0651,1.1456,1.2800,5.5957,5.2622
007751,931157,2022-11-28,1.0566,1.1371,-0.8000,5.6407,5.3459
007751,931157,2022-11-29,1.0831,1.1636,2.5100,5.5027,5.1421
007751,931157,2022-11-30,1.0849,1.1654,0.1700,5.4936,5.1439
007751,931157,2022-12-01,1.0819,1.1624,-0.2800,5.5088,5.1493
007751,931157,2022-12-02,1.0742,1.1547,-0.7100,5.5483,5.2098
007751,931157,2022-12-05,1.0954,1.1759,1.9700,5.4409,5.0648
007751,931157,2022-12-06,1.0911,1.1716,-0.3900,5.4624,5.0811
007751,931157,2022-12-07,1.0852,1.1657,-0.5400,5.4921,5.1316
007751,931157,2022-12-08,1.0896,1.1701,0.4100,5.4699,5.1075
007751,931157,2022-12-09,1.0894,1.1699,-0.0200,5.4709,5.0509
007751,931157,2022-12-12,1.0798,1.1603,-0.8800,5.5195,3.8089
007751,931157,2022-12-13,1.0802,1.1607,0.0400,5.5175,3.7929
007751,931157,2022-12-14,1.0783,1.1588,-0.1800,5.5272,3.7797
007751,931157,2022-12-15,1.0706,1.1511,-0.7100,5.5670,3.7955
007751,931157,2022-12-16,1.0769,1.1574,0.5900,5.5344,3.7727
007751,931157,2022-12-19,1.0555,1.1360,-1.9900,5.6466,3.8361
007751,931157,2022-12-20,1.0496,1.1301,-0.5600,5.6784,3.9020
007751,931157,2022-12-21,1.0506,1.1311,0.1000,5.6729,3.8741
007751,931157,2022-12-22,1.0500,1.1305,-0.0600,5.6762,3.8409
007751,931157,2022-12-23,1.0467,1.1272,-0.3100,5.6941,3.8425
007751,931157,2022-12-26,1.0469,1.1274,0.0200,5.6930,3.8719
007751,931157,2022-12-27,1.0530,1.1335,0.5800,5.6600,4.1069
007751,931157,2022-12-28,1.0626,1.1431,0.9100,5.6089,4.0769
007751,931157,2022-12-29,1.0592,1.1397,-0.3200,5.6269,4.0988
007751,931157,2022-12-30,1.0630,1.1435,0.3600,5.6068,4.0754
007751,931157,2022-12-31,1.0623,1.1428,-0.0700,5.6105,
007751,931157,2023-01-03,1.0710,1.1515,0.7500,5.5649,4.0588
007751,931157,2023-01-04,1.0821,1.1626,1.0400,5.5078,4.0183
007751,931157,2023-01-05,1.0823,1.1628,0.0200,5.5068,3.9584
007751,931157,2023-01-06,1.0672,1.1602,-0.2400,6.7560,3.9681
007751,931157,2023-01-09,1.0666,1.1596,-0.0600,6.7598,3.9340
007751,931157,2023-01-10,1.0576,1.1506,-0.8400,4.8601,3.9589
007751,931157,2023-01-11,1.0589,1.1519,0.1200,4.8541,3.9518
007751,931157,2023-01-12,1.0597,1.1527,0.0800,4.8504,3.9520
007751,931157,2023-01-13,1.0684,1.1614,0.8200,4.8109,3.8887
007751,931157,2023-01-16,1.0731,1.1661,0.4400,4.7899,3.8569
007751,931157,2023-01-17,1.0691,1.1621,-0.3700,4.8078,3.8869
007751,931157,2023-01-18,1.0766,1.1696,0.7000,4.7743,3.8799
007751,931157,2023-01-19,1.0772,1.1702,0.0600,4.7716,3.8858
007751,931157,2023-01-20,1.0864,1.1794,0.8500,4.7312,3.8698
007751,931157,2023-01-30,1.0851,1.1781,-0.1200,4.7369,3.8568
007751,931157,2023-01-31,1.0798,1.1728,-0.4900,4.7601,3.9187
007751,931157,2023-02-01,1.0861,1.1791,0.5800,4.7325,3.9109
007751,931157,2023-02-02,1.0805,1.1735,-0.5200,4.7571,3.9301
007751,931157,2023-02-03,1.0741,1.1671,-0.5900,4.7854,3.9624
007751,931157,2023-02-06,1.0680,1.1610,-0.5700,4.8127,4.0101
007751,931157,2023-02-07,1.0738,1.1668,0.5400,4.7867,3.9914
007751,931157,2023-02-08,1.0702,1.1632,-0.3400,4.8028,4.0179
007751,931157,2023-02-09,1.0773,1.1703,0.6600,4.7712,3.9626
